10000 4 0
9121     2150	2234	243	172
9122     2132	763	2199	2131
9123     1480	1482	239	2228
9124     1178	1177	2341	2225
9125     941	1221	1430	2281
9126     173	1816	1532	2544
9127     65		2357	2356	46
9128     447	97	448	2669
9129     1545	2511	2487	2489
9130     2243	2593	1234	2480
9131     2042	1662	2004	2193
9132     1848	2154	1776	1108
9133     2466	2574	640	946
9134     271	182	1152	1523
9135     577	576	581	2362
9136     1573	1132	2147	2148
9137     941	2281	2012	2167
9138     17		1307	2418	2159
9139     2251	2250	1401	2252
9140     2616	2569	166	2646
9141     2151	2330	755	2149
9142     231	229	719	1641
9143     2613	1996	2008	2253
9144     2060	717	2419	2513
9145     1101	1100	1734	1102
9146     1247	117	1246	2195
9147     1473	2624	1472	2567
9148     1927	1550	607	608
9149     243	2010	245	2150
9150     1184	1014	1185	2387
9151     2167	2697	2438	2322
9152     2632	2576	2203	2037
9153     2316	50	2675	2218
9154     1702	1258	1260	2352
9155     1012	1946	2473	790
9156     2328	2445	819	2230
9157     859	2219	1491	543
9158     2648	756	2052	2255
9159     2167	941	1862	2461
9160     2221	1395	2634	603
9161     1907	2703	1710	530
9162     2466	2162	2161	2296
9163     1913	1938	90	89
9164     2604	1749	368	647
9165     1099	829	2377	2376
9166     2494	2493	2685	1108
9167     188	27	189	14
9168     1177	1178	1179	2225
9169     1582	2520	1122	1329
9170     2466	945	2574	946
9171     2571	2014	2251	2416
9172     1375	2043	2042	2682
9173     2167	2721	2131	2166
9174     571	569	570	1384
9175     1383	242	241	1836
9176     782	781	2111	1393
9177     418	1122	2733	2392
9178     1636	1557	358	2237
9179     2080	2350	2548	470
9180     81		1590	82	80
9181     854	2192	1160	1727
9182     2155	1844	2412	2411
9183     851	2553	405	2144
9184     47		2207	2295	930
9185     723	571	198	196
9186     1081	570	903	2686
9187     1545	1449	2531	415
9188     1395	2025	507	2452
9189     1420	2668	1421	328
9190     402	229	2686	2136
9191     2311	1587	2325	2321
9192     1909	331	938	2136
9193     115	545	2667	546
9194     1664	1679	670	731
9195     2476	509	1997	2706
9196     2717	2454	2504	2566
9197     2423	974	425	552
9198     217	2387	1910	1439
9199     1446	2513	2559	1642
9200     2518	2517	1494	2096
9201     2734	2330	1754	2251
9202     319	2523	2711	305
9203     1500	1950	704	2705
9204     2117	2691	2300	2581
9205     1632	1374	2630	1010
9206     1187	2049	887	889
9207     1779	2269	2631	1242
9208     1173	1884	33	2662
9209     1652	1562	1793	2145
9210     695	1311	2426	451
9211     92		2133	2390	2722
9212     227	228	226	1266
9213     979	1314	1390	2368
9214     411	744	1506	2573
9215     2213	411	2383	2573
9216     1369	1694	1932	2072
9217     1391	1947	2042	738
9218     1303	1004	2259	1753
9219     1674	1861	892	1675
9220     2605	2333	2287	807
9221     549	416	1903	1929
9222     1299	506	505	2273
9223     2270	514	2713	675
9224     1897	2286	2535	2475
9225     668	1998	2629	669
9226     587	1554	1432	2090
9227     1443	1445	1463	1444
9228     2436	2724	2470	2643
9229     865	834	864	2181
9230     2641	2714	696	951
9231     215	214	287	1717
9232     100	143	141	1733
9233     160	159	389	2690
9234     2727	1163	1403	1270
9235     615	920	2600	1032
9236     2022	2021	2551	317
9237     2379	2197	169	2188
9238     802	924	1041	2277
9239     2307	1552	2474	1608
9240     1999	2324	678	679
9241     2168	2412	2332	2186
9242     2641	696	2714	2680
9243     773	121	2433	1796
9244     689	2068	812	691
9245     941	1430	1505	2014
9246     2334	1546	2488	284
9247     2660	1090	1823	1813
9248     1002	2709	1670	2220
9249     1288	1247	1246	2195
9250     2720	433	2088	2030
9251     1647	1155	2729	2510
9252     718	1731	2041	140
9253     765	1489	700	2361
9254     233	2042	1391	2674
9255     1454	2586	2396	1091
9256     196	198	1597	571
9257     2016	821	2180	2017
9258     965	1585	1639	2496
9259     1209	487	885	2339
9260     2152	2149	2150	2034
9261     2139	2377	2136	355
9262     2646	2616	1421	2690
9263     855	854	659	2192
9264     156	157	158	2477
9265     2588	868	2589	352
9266     675	2713	2270	1723
9267     1468	1637	2171	1971
9268     2091	2090	1589	2312
9269     645	183	295	1036
9270     418	279	782	2111
9271     1708	158	1699	2585
9272     218	998	1768	900
9273     2133	2015	2719	972
9274     119	2310	1796	1431
9275     1186	2187	808	807
9276     2718	284	1347	1935
9277     595	306	963	596
9278     1631	2661	264	2400
9279     2009	2274	2512	2234
9280     73		911	830	2498
9281     646	645	1963	1036
9282     1415	2100	635	1422
9283     1077	923	209	802
9284     2155	2561	2332	2156
9285     851	404	472	2144
9286     1786	1937	1452	2640
9287     1680	739	2615	1660
9288     1676	904	569	741
9289     1140	823	2134	1952
9290     2267	2280	2279	2278
9291     692	2620	901	1926
9292     2094	2369	2107	2093
9293     1964	1695	869	1534
9294     2674	2729	1323	1155
9295     2621	79	638	16
9296     1658	1240	1666	1241
9297     2631	2609	2610	2269
9298     1320	1850	1836	2587
9299     971	1429	2417	2418
9300     2203	2716	2363	2266
9301     2287	2605	807	53
9302     359	2539	2241	2091
9303     473	435	1657	2467
9304     2518	469	2491	468
9305     1494	2061	169	2440
9306     1302	719	720	655
9307     2272	1142	1618	2075
9308     2009	2655	2010	2011
9309     246	1266	493	1809
9310     713	2213	411	2109
9311     2547	2182	2643	1941
9312     700	1967	1067	2361
9313     664	662	663	2146
9314     1993	2142	2356	2358
9315     1352	1542	1353	665
9316     1648	2188	2421	321
9317     1782	2084	1886	2558
9318     2034	2649	2234	2244
9319     758	1110	2308	2682
9320     1134	1150	1436	1438
9321     2247	1431	677	1661
9322     295	645	1963	1219
9323     533	600	1992	1873
9324     2238	2658	2173	2484
9325     334	2223	2000	2331
9326     2637	2107	2212	2211
9327     2232	2122	2343	77
9328     337	1847	1846	127
9329     125	1397	126	2629
9330     2714	2444	916	951
9331     2585	2477	875	2663
9332     1892	2475	2476	2706
9333     2350	2547	2236	2185
9334     1261	960	21	1544
9335     1939	1938	1450	1728
9336     2207	2163	2119	2296
9337     424	50	2315	2471
9338     31		47	46	2358
9339     268	2509	2495	2729
9340     730	731	2193	2004
9341     2124	2177	2406	490
9342     2390	2199	633	2226
9343     309	1210	1209	2285
9344     171	172	2234	2274
9345     887	2128	2129	1188
9346     130	1510	1509	2201
9347     2047	2644	2046	2601
9348     1310	2013	2395	841
9349     1926	901	218	2620
9350     103	102	1297	2114
9351     357	356	85	2320
9352     991	990	2654	2576
9353     1809	1365	1266	493
9354     1019	1990	637	2410
9355     700	1921	765	2361
9356     1236	2409	1237	2717
9357     1029	1060	1030	2349
9358     2371	1911	2372	366
9359     1929	417	549	416
9360     1469	722	796	795
9361     1954	2267	2086	109
9362     2508	412	349	2507
9363     1506	2383	1527	410
9364     786	363	132	2011
9365     962	2441	2075	1729
9366     1715	2563	733	362
9367     2137	2399	1399	707
9368     1008	2527	292	753
9369     1859	2467	2582	2552
9370     1733	143	2166	2165
9371     2378	1825	1409	740
9372     1340	1284	80	1088
9373     2542	2507	919	2146
9374     2256	862	863	2705
9375     1015	1191	1190	1189
9376     2257	2226	2728	2199
9377     2393	2580	2527	2112
9378     2576	2654	2037	2632
9379     2050	753	118	2519
9380     2081	2351	2436	2470
9381     1498	2360	2370	1126
9382     1174	2211	2662	572
9383     2219	1386	543	860
9384     565	564	359	2539
9385     2034	2450	2649	805
9386     1097	1569	2589	1762
9387     2038	591	1567	2021
9388     259	1786	2099	1785
9389     1037	1152	182	1523
9390     2096	2110	2023	831
9391     1065	1064	1373	2447
9392     372	374	1493	2672
9393     1225	687	381	1838
9394     2342	1312	1830	919
9395     1540	826	2233	1029
9396     2347	1571	1827	1826
9397     1670	892	628	891
9398     2732	810	2326	811
9399     1200	480	283	419
9400     490	474	2406	475
9401     830	1229	2712	2498
9402     2319	2543	2407	2525
9403     2395	2721	1634	763
9404     2076	962	2275	2162
9405     2687	2468	2316	2469
9406     2572	436	2104	1869
9407     960	1261	2276	1202
9408     891	892	628	1772
9409     2415	2431	2200	2569
9410     2420	1138	1137	1139
9411     850	2134	2303	2697
9412     53		1111	375	2607
9413     97		95	96	2646
9414     2494	2023	1693	1332
9415     1475	1404	347	2050
9416     2654	1729	2693	2076
9417     1494	2096	2188	1117
9418     2494	2685	2493	612
9419     2658	2173	468	2491
9420     892	1675	1861	2709
9421     1028	2349	1029	1030
9422     2182	2462	2030	2082
9423     2032	2572	472	2104
9424     2333	2071	2605	2288
9425     2356	2355	1214	2373
9426     1014	2386	692	1439
9427     1153	1154	1238	2644
9428     1113	1183	2626	562
9429     1091	1090	1936	2660
9430     1046	1605	2066	2202
9431     1713	1937	2640	1535
9432     2653	1142	114	2272
9433     2080	1697	2081	1030
9434     2125	2398	2127	2124
9435     408	1883	313	865
9436     913	2228	1085	1252
9437     2734	2014	2251	1754
9438     2248	838	15	840
9439     2337	994	907	2336
9440     1913	90	1451	303
9441     1316	2057	566	2209
9442     2662	2212	33	985
9443     1510	2621	2201	376
9444     2451	664	2542	2342
9445     2155	1600	1583	2411
9446     2296	1555	2162	1590
9447     2577	1622	212	1151
9448     2667	2054	2206	2435
9449     629	1470	1740	2114
9450     1522	1471	2552	2032
9451     2636	950	948	2108
9452     2383	1170	2573	1506
9453     793	306	596	963
9454     1020	1990	837	737
9455     893	1078	891	1079
9456     1581	437	2196	1582
9457     2372	367	366	365
9458     1085	2533	913	1524
9459     1255	1256	1313	2064
9460     1389	1964	1696	1845
9461     2725	1925	1188	1688
9462     2542	2146	2089	1755
9463     185	739	1660	2615
9464     99		1960	100	2165
9465     2076	2595	2653	2075
9466     1588	1661	824	2247
9467     1065	1064	2447	419
9468     337	2422	1846	470
9469     2321	2304	2379	2110
9470     981	1341	1277	1113
9471     449	297	580	1421
9472     2406	266	474	2177
9473     2578	147	148	2523
9474     1012	844	790	2473
9475     2652	1245	23	1244
9476     2127	1081	2137	2138
9477     2707	2324	679	2323
9478     2080	1379	585	1139
9479     2051	2392	753	2520
9480     750	2589	751	749
9481     2175	603	1290	1291
9482     243	1816	172	2234
9483     1013	2401	1608	2535
9484     2207	1914	2208	2209
9485     1020	2405	315	155
9486     2321	2322	2197	2438
9487     1244	1591	2642	2652
9488     2475	509	2535	2474
9489     1997	508	509	670
9490     1840	321	631	2366
9491     1555	2466	2296	2162
9492     2074	2076	2596	2087
9493     633	2702	2390	2229
9494     1318	1770	442	1881
9495     1053	2278	2258	2683
9496     39		37	2398	2531
9497     95		1110	96	2415
9498     279	1392	782	2113
9499     2474	509	2476	2475
9500     2609	2602	1749	1747
9501     1686	2277	1255	2064
9502     2152	2025	2008	2158
9503     874	351	873	1863
9504     532	229	764	87
9505     2020	2019	2060	2160
9506     1586	797	886	993
9507     1081	2375	2136	223
9508     2558	290	1026	767
9509     767	1133	2677	768
9510     1346	1340	1345	1328
9511     1729	2654	2075	2076
9512     1939	1103	1938	1728
9513     2165	2472	2438	2304
9514     2247	2696	1492	1587
9515     862	861	2256	863
9516     2484	1342	1343	2239
9517     1611	1112	2284	2339
9518     1710	963	314	2181
9519     1960	544	1350	2046
9520     1757	1758	1079	2664
9521     2143	2103	2528	945
9522     670	1664	2004	2005
9523     2326	2380	40	127
9524     2619	2618	2242	2593
9525     410	2383	1527	928
9526     1082	2209	1561	2145
9527     2026	2232	2028	2694
9528     25		27	131	2248
9529     70		431	879	835
9530     2639	465	2489	2512
9531     2448	2483	2532	2279
9532     1188	887	1988	2725
9533     853	2365	2457	2456
9534     1686	317	849	2277
9535     2294	956	1502	1764
9536     2098	2222	2485	2479
9537     466	465	1263	2489
9538     1413	163	1182	164
9539     2548	1828	1339	877
9540     2015	2012	2719	2439
9541     2088	2720	2030	2370
9542     686	2121	1250	1810
9543     717	2158	2246	715
9544     1962	207	206	2048
9545     2039	2038	2021	2022
9546     1176	2511	2486	2487
9547     2488	490	2177	2124
9548     1244	620	2477	23
9549     2468	671	356	1367
9550     2433	2317	286	773
9551     2373	2212	2556	67
9552     1874	2285	442	1194
9553     213	2221	1579	1436
9554     1586	250	797	252
9555     175	2270	111	514
9556     1294	534	1337	1296
9557     338	1334	2340	649
9558     2511	1176	551	1545
9559     2498	417	1764	2499
9560     1191	1015	1190	35
9561     2174	2580	2117	2581
9562     113	2632	2388	2653
9563     658	2713	539	2346
9564     1052	1169	1075	1088
9565     1731	1861	2584	996
9566     137	2313	2315	2675
9567     99		850	544	2046
9568     1151	2577	1579	212
9569     2310	1232	2090	1554
9570     2146	2407	2451	2542
9571     2580	788	293	1293
9572     1515	1376	1377	1345
9573     2149	2150	2151	2152
9574     1176	2511	2487	1545
9575     1406	1834	2115	2564
9576     2711	1840	319	1114
9577     1745	1239	1365	2673
9578     1816	2234	243	2194
9579     317	316	450	2550
9580     2383	2703	2382	372
9581     2286	2565	844	1207
9582     2182	1875	2462	1050
9583     2704	931	187	933
9584     305	147	530	2524
9585     2279	2203	2267	2087
9586     2386	2387	2289	2156
9587     488	2285	2284	1209
9588     2174	1289	1290	2496
9589     2305	2165	2644	2046
9590     1108	1365	1809	493
9591     869	1964	1797	1696
9592     2423	2424	974	389
9593     640	2276	1488	639
9594     1737	1880	1738	2413
9595     463	1646	1257	2364
9596     2441	1428	1499	2595
9597     2555	897	2227	2493
9598     2245	2490	2027	2002
9599     643	2171	642	2482
9600     2137	706	2375	2164
9601     1346	1328	1345	1515
9602     814	458	457	2671
9603     2175	2300	1290	603
9604     336	555	1828	1073
9605     289	1126	1127	2360
9606     1662	1664	341	2004
9607     2080	2351	2349	2081
9608     1678	372	2703	927
9609     70		589	69	578
9610     2725	1348	2505	1988
9611     2229	896	2493	2227
9612     449	2669	1421	580
9613     2377	1099	2376	355
9614     2427	2105	1269	1126
9615     2516	2694	2452	2621
9616     529	1265	826	1540
9617     2620	2651	2156	2386
9618     2621	2516	2694	2343
9619     1919	1087	2219	2265
9620     2319	2526	2543	2525
9621     1715	1185	1184	1186
9622     2419	2025	2634	1395
9623     2241	1357	1358	2091
9624     2274	467	465	2671
9625     855	413	2699	2143
9626     2041	1251	308	140
9627     823	2247	2310	2135
9628     2242	2244	2481	2298
9629     1274	2222	2724	2485
9630     2580	2691	2117	2581
9631     132	134	1996	133
9632     2249	103	1120	1119
9633     1466	2403	187	478
9634     362	2563	4	360
9635     1379	1139	1841	585
9636     2170	1230	825	1638
9637     2561	2156	2288	2332
9638     1401	1000	1120	2220
9639     2339	1611	1667	1063
9640     2114	101	1740	1279
9641     702	2705	1480	2305
9642     2369	2180	2094	2098
9643     2117	2580	788	883
9644     2657	1167	2608	1849
9645     2468	671	673	2595
9646     2700	1233	1234	2480
9647     332	1951	2331	334
9648     2707	2324	2363	1999
9649     1336	216	1456	1422
9650     1537	1734	2590	1965
9651     2220	1670	891	2709
9652     362	6	1719	5
9653     2204	1940	1364	1354
9654     2448	561	2538	2
9655     2160	2159	2597	2428
9656     2156	2651	2289	2386
9657     1220	1221	818	2281
9658     2400	264	2293	2499
9659     1754	757	1505	2571
9660     928	2703	2383	927
9661     1869	57	434	2104
9662     2309	652	2432	2635
9663     2471	2314	2687	2316
9664     1710	2703	2524	530
9665     1786	2099	1166	1980
9666     1666	1240	2464	181
9667     1967	701	700	699
9668     261	263	1254	2471
9669     2375	1081	1566	223
9670     583	1819	1912	1548
9671     2335	2307	1248	2062
9672     1880	1599	1598	2412
9673     2040	1665	747	748
9674     627	625	626	2354
9675     591	1567	2036	2038
9676     2639	465	2512	2009
9677     1930	1677	1948	571
9678     2034	2150	2194	2149
9679     1892	2475	2535	2474
9680     640	2466	701	2276
9681     2733	292	1122	1021
9682     884	913	1252	2228
9683     1767	1654	734	2728
9684     450	881	2021	2551
9685     2289	2027	2002	2273
9686     421	1864	2526	2543
9687     2511	465	2512	2489
9688     1300	2002	2000	2223
9689     1902	1182	1525	1903
9690     22		2652	23	24
9691     1764	2346	417	2498
9692     2129	2138	331	2128
9693     1365	1848	1776	1108
9694     1397	2476	1998	1860
9695     2534	1397	1248	2629
9696     991	1361	2692	2693
9697     128	27	767	2558
9698     2416	1682	1400	1401
9699     2601	2228	238	1482
9700     42		554	40	2327
9701     2072	2429	716	494
9702     453	1311	451	2426
9703     939	2043	2562	2629
9704     1884	31	2145	1652
9705     2358	1993	2296	2357
9706     2055	2057	2448	2290
9707     1624	684	537	1623
9708     727	539	657	2713
9709     2676	1878	1676	741
9710     1746	1212	1211	2706
9711     2108	650	1943	688
9712     731	2004	1664	1663
9713     1306	78	925	2123
9714     581	576	1813	2362
9715     2164	707	706	705
9716     2256	861	2226	863
9717     2116	2195	1288	2520
9718     2116	1288	1022	2520
9719     1985	1421	298	327
9720     84		357	2320	2067
9721     2358	2142	2295	2296
9722     2560	179	1709	427
9723     1062	1030	1060	2081
9724     2408	2409	2349	2233
9725     160	974	1094	2690
9726     2086	2085	1967	107
9727     1612	1459	1289	2623
9728     1341	2484	1343	1277
9729     1270	548	547	116
9730     1616	2402	2223	333
9731     2168	808	446	2668
9732     2305	2644	862	2601
9733     1997	508	2706	509
